route,sourcePath,sourceType,pageType,status,titleLength,metaDescriptionLength,h1Count,h1MatchesTitle,totalHeadingCount,skippedHeadingLevels,unrelatedH2Count,wordCount,firstParagraphWordCount,hasTikTokInFirstParagraph,primaryKeyword,primaryKeywordInFirst150Words,internalLinks,externalLinks,hasFAQ,hasSchema,schemaTypes,hasBreadcrumbs,hasCalculatorCTA,criticalIssueCount,warningIssueCount,criticalIssues,warningIssues
/calculators/tiktok-money/why-tiktok-earnings-low/,content/calculators/tiktok-money/why-tiktok-earnings-low.mdx,mdx,calculator,warning,54,151,1,true,10,false,1,2489,18,true,why tiktok earnings low,true,32,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,2,,Calculator page missing FAQ section | Potentially unrelated H2 headings (1)
/calculators/utility-tools/eligibility/,src/app/calculators/utility-tools/eligibility/page.tsx,app-page,calculator,warning,53,152,1,false,47,false,2,2214,78,true,tiktok eligibility,false,14,0,true,true,Answer|BreadcrumbList|FAQPage|ListItem|Offer|Organization|Question|SoftwareApplication,true,true,0,2,,Potentially unrelated H2 headings (2) | Primary keyword missing in first 150 words
/calculators/utility-tools/,src/app/calculators/utility-tools/page.tsx,app-page,calculator,warning,55,154,1,true,44,false,2,2526,59,true,creator calculator,false,9,0,true,true,Answer|BreadcrumbList|CollectionPage|FAQPage|ItemList|ListItem|Offer|Question|SoftwareApplication,true,true,0,4,,Title does not front-load primary keyword | Meta description does not include primary keyword | Potentially unrelated H2 headings (2) | Primary keyword missing in first 150 words
/calculators/utility-tools/payout/,src/app/calculators/utility-tools/payout/page.tsx,app-page,calculator,warning,53,154,1,false,41,false,3,1814,80,true,tiktok payout calculator,false,11,0,true,true,Answer|BreadcrumbList|FAQPage|ListItem|Offer|Organization|Question|SoftwareApplication,true,true,0,2,,Potentially unrelated H2 headings (3) | Primary keyword missing in first 150 words
/calculators/utility-tools/tax/,src/app/calculators/utility-tools/tax/page.tsx,app-page,calculator,warning,50,151,1,true,38,false,2,2032,82,true,creator tax calculator,true,8,0,true,true,AggregateRating|Answer|BreadcrumbList|FAQPage|ListItem|Offer|Organization|Question|SoftwareApplication,true,true,0,3,,Title does not front-load primary keyword | Meta description does not include primary keyword | Potentially unrelated H2 headings (2)
/calculators/video-performance/,src/app/calculators/video-performance/[articleSlug]/page.tsx,app-page,calculator,good,53,153,1,true,39,false,0,1544,41,true,tiktok video performance calculator,true,9,0,true,true,Answer|BreadcrumbList|FAQPage|ListItem|Offer|Organization|Person|Question|SoftwareApplication,true,true,0,0,,
/calculators/video-performance/video-performance-score/,content/calculators/video-performance/video-performance-score.mdx,mdx,calculator,warning,56,147,1,true,10,false,0,1494,18,true,tiktok video performance,true,26,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Calculator page missing FAQ section
/calculators/viral-potential/how-to-go-viral-tiktok/,content/calculators/viral-potential/how-to-go-viral-tiktok.mdx,mdx,calculator,warning,50,142,1,true,10,false,1,2919,21,true,how to go viral on tiktok,true,20,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,2,,Calculator page missing FAQ section | Potentially unrelated H2 headings (1)
/calculators/viral-potential/,src/app/calculators/viral-potential/[articleSlug]/page.tsx,app-page,calculator,good,51,151,1,true,50,false,0,1906,68,true,viral potential calculator,true,8,0,true,true,AggregateRating|Answer|BreadcrumbList|FAQPage|ListItem|Offer|Organization|Person|Question|SoftwareApplication,true,true,0,0,,
/calculators/watch-time/,src/app/calculators/watch-time/[articleSlug]/page.tsx,app-page,calculator,good,52,151,1,true,47,false,0,1621,61,true,watch time calculator,true,8,0,true,true,AggregateRating|Answer|BreadcrumbList|FAQPage|ListItem|Offer|Organization|Person|Question|SoftwareApplication,true,true,0,0,,
/calculators/watch-time/tiktok-hook-strategies/,content/calculators/watch-time/tiktok-hook-strategies.mdx,mdx,calculator,warning,54,145,1,true,13,false,2,2296,20,true,tiktok hook ideas,true,27,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,2,,Calculator page missing FAQ section | Potentially unrelated H2 headings (2)
/calculators/watch-time/watch-time-metrics-explained/,content/calculators/watch-time/watch-time-metrics-explained.mdx,mdx,calculator,warning,53,145,1,true,11,false,1,1801,21,true,tiktok watch time,true,23,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,2,,Calculator page missing FAQ section | Potentially unrelated H2 headings (1)
/comparisons/creator-fund-vs-brand-deals/,content/comparisons/creator-fund-vs-brand-deals.md,mdx,other,warning,57,152,1,false,48,false,3,1272,15,true,creator fund vs brand deals,true,8,0,true,true,Answer|Article|BreadcrumbList|ComparisonTable|FAQPage|ImageObject|ListItem|Organization|Question|Thing|WebPage,true,true,0,1,,Potentially unrelated H2 headings (3)
/comparisons/creator-fund-vs-youtube/,src/app/comparisons/creator-fund-vs-youtube/page.tsx,app-page,other,warning,53,152,1,true,41,false,5,1275,10,true,tiktok vs youtube earnings,false,5,0,true,true,Answer|Article|BreadcrumbList|ComparisonTable|FAQPage|ImageObject|ListItem|Organization|Question|Thing|WebPage,true,true,0,3,,Meta description does not include primary keyword | Potentially unrelated H2 headings (5) | Primary keyword missing in first 150 words
/comparisons/,src/app/comparisons/page.tsx,app-page,hub-listing,warning,48,150,1,false,56,false,0,2154,18,true,creator calculator,false,15,0,true,true,Answer|Article|BreadcrumbList|CollectionPage|FAQPage|ImageObject|ItemList|ListItem|Organization|Question|Thing,true,true,0,3,,Title does not front-load primary keyword | Meta description does not include primary keyword | Primary keyword missing in first 150 words
/comparisons/tiktok-live-vs-youtube-live/,src/app/comparisons/tiktok-live-vs-youtube-live/page.tsx,app-page,other,warning,57,152,1,true,41,false,5,1249,10,true,tiktok live vs youtube,true,5,0,true,true,Answer|Article|BreadcrumbList|ComparisonTable|FAQPage|ImageObject|ListItem|Organization|Question|Thing|WebPage,true,true,0,1,,Potentially unrelated H2 headings (5)
/comparisons/tiktok-shop-vs-amazon/,src/app/comparisons/tiktok-shop-vs-amazon/page.tsx,app-page,other,warning,60,150,1,true,39,false,5,1186,8,true,tiktok shop vs amazon,true,5,0,true,true,Answer|Article|BreadcrumbList|ComparisonTable|FAQPage|ImageObject|ListItem|Organization|Question|Thing|WebPage,true,true,0,1,,Potentially unrelated H2 headings (5)
/comparisons/tiktok-vs-instagram/,src/app/comparisons/tiktok-vs-instagram/page.tsx,app-page,other,warning,58,148,1,true,70,false,1,1920,21,true,tiktok vs instagram creator income,true,10,0,true,true,Answer|Article|BreadcrumbList|ComparisonTable|FAQPage|ImageObject|ListItem|Organization|Question|Thing|WebPage,true,true,0,2,,Meta description does not include primary keyword | Potentially unrelated H2 headings (1)
/comparisons/tiktok-vs-instagram-income/,src/app/comparisons/tiktok-vs-instagram-income/page.tsx,app-page,other,warning,56,151,1,true,47,false,3,1211,10,true,tiktok vs instagram earnings,false,4,0,true,true,Answer|Article|BreadcrumbList|ComparisonTable|FAQPage|ImageObject|ListItem|Organization|Question|Thing|WebPage,true,true,0,3,,Meta description does not include primary keyword | Potentially unrelated H2 headings (3) | Primary keyword missing in first 150 words
/comparisons/tiktok-vs-youtube-earnings/,src/app/comparisons/tiktok-vs-youtube-earnings/page.tsx,app-page,other,warning,56,151,1,true,39,true,5,1221,18,true,tiktok vs youtube,true,4,0,true,true,Answer|Article|BreadcrumbList|ComparisonTable|FAQPage|ImageObject|ListItem|Organization|Question|Thing|WebPage,true,false,0,2,,Heading hierarchy levels are skipped | Potentially unrelated H2 headings (5)
/compliance/advertising-disclosure/,src/app/compliance/advertising-disclosure/page.tsx,app-page,trust-page,warning,60,142,1,true,7,false,4,441,5,false,creator calculator,false,5,2,false,true,Organization|WebPage,false,false,0,5,,Title does not front-load primary keyword | Meta description does not include primary keyword | Word count below 500 | No breadcrumbs detected | Potentially unrelated H2 headings (4)
/compliance/sponsorship-disclosure/,src/app/compliance/sponsorship-disclosure/page.tsx,app-page,trust-page,warning,60,142,1,false,63,false,2,1293,10,false,tiktok ftc compliance,false,4,0,true,true,BreadcrumbList|ImageObject|ListItem|Organization|WebPage,true,false,0,3,,Title does not front-load primary keyword | Meta description does not include primary keyword | Potentially unrelated H2 headings (2)
/contact/,src/app/contact/page.tsx,app-page,trust-page,warning,51,148,1,true,7,false,5,337,51,false,creator calculator,false,5,0,true,true,ContactPoint|Organization,false,false,0,5,,Title does not front-load primary keyword | Meta description does not include primary keyword | Word count below 500 | No breadcrumbs detected | Potentially unrelated H2 headings (5)
/data/brand-deal-rates-by-followers/,content/data/brand-deal-rates-by-followers.mdx,mdx,data,warning,55,154,1,true,16,true,3,730,21,true,tiktok brand deal rates,true,20,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,2,,Heading hierarchy levels are skipped | Potentially unrelated H2 headings (3)
/data/brand-deal-rates-by-niche/,content/data/brand-deal-rates-by-niche.mdx,mdx,data,warning,58,152,1,true,15,true,1,538,23,true,brand deal rates by niche,true,22,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,2,,Heading hierarchy levels are skipped | Potentially unrelated H2 headings (1)
/data/creator-fund-rates-by-country/,content/data/creator-fund-rates-by-country.mdx,mdx,data,warning,58,151,1,true,8,true,1,325,21,true,tiktok creator fund by country,false,15,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,4,,Heading hierarchy levels are skipped | Word count below 500 | Potentially unrelated H2 headings (1) | Primary keyword missing in first 150 words
/data/earnings/average-tiktok-earnings-per-views/,content/data/earnings/average-tiktok-earnings-per-views.mdx,mdx,data,warning,58,153,1,true,9,false,2,2017,19,true,tiktok earnings per views,true,24,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (2)
/data/earnings/fulltime-vs-parttime-creator-earnings/,content/data/earnings/fulltime-vs-parttime-creator-earnings.mdx,mdx,data,warning,57,134,1,true,8,false,3,1641,18,true,full time tiktok creator salary,true,22,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (3)
/data/earnings/,src/app/data/earnings/[...slug]/page.tsx,app-page,data,warning,54,135,1,true,23,false,0,806,22,true,creator calculator,false,25,0,false,false,,true,true,0,4,,Title does not front-load primary keyword | Meta description does not include primary keyword | No schema markup detected | Primary keyword missing in first 150 words
/data/earnings/seasonal-tiktok-earnings-trends/,content/data/earnings/seasonal-tiktok-earnings-trends.mdx,mdx,data,warning,58,151,1,true,9,false,2,1708,18,true,tiktok seasonal earnings,true,23,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (2)
/data/earnings/tiktok-advertising-rates-benchmarks/,content/data/earnings/tiktok-advertising-rates-benchmarks.mdx,mdx,data,warning,49,153,1,true,9,false,2,1582,17,true,tiktok advertising rates,true,21,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (2)
/data/earnings/tiktok-creator-economy-size/,content/data/earnings/tiktok-creator-economy-size.mdx,mdx,data,warning,46,148,1,true,7,false,2,1810,17,true,tiktok creator economy,true,16,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (2)
/data/earnings/tiktok-creator-income-distribution/,content/data/earnings/tiktok-creator-income-distribution.mdx,mdx,data,warning,55,136,1,true,9,false,2,1910,19,true,tiktok creator income,true,24,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (2)
/data/earnings/tiktok-earnings-growth-timeline/,content/data/earnings/tiktok-earnings-growth-timeline.mdx,mdx,data,warning,52,154,1,true,9,false,2,2005,19,true,tiktok earnings growth,true,25,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (2)
/data/earnings/tiktok-pay-australia-earnings/,content/data/earnings/tiktok-pay-australia-earnings.mdx,mdx,data,warning,56,142,1,true,15,false,2,2343,23,true,how much does tiktok pay australia,true,46,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (2)
/data/earnings/tiktok-pay-brazil-earnings/,content/data/earnings/tiktok-pay-brazil-earnings.mdx,mdx,data,warning,59,136,1,true,15,false,2,2154,23,true,how much does tiktok pay brazil,true,39,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (2)
/data/earnings/tiktok-pay-canada-earnings/,content/data/earnings/tiktok-pay-canada-earnings.mdx,mdx,data,warning,59,136,1,true,15,false,2,2223,23,true,how much does tiktok pay canada,true,43,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (2)
/data/earnings/tiktok-pay-france-earnings/,content/data/earnings/tiktok-pay-france-earnings.mdx,mdx,data,warning,59,136,1,true,15,false,2,2020,23,true,how much does tiktok pay france,true,40,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (2)
/data/earnings/tiktok-pay-germany-earnings/,content/data/earnings/tiktok-pay-germany-earnings.mdx,mdx,data,warning,60,138,1,true,15,false,2,2021,23,true,how much does tiktok pay germany,true,41,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (2)
/data/earnings/tiktok-pay-india-earnings/,content/data/earnings/tiktok-pay-india-earnings.mdx,mdx,data,warning,58,134,1,true,15,false,2,2108,23,true,how much does tiktok pay india,true,37,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (2)
/data/earnings/tiktok-pay-indonesia-earnings/,content/data/earnings/tiktok-pay-indonesia-earnings.mdx,mdx,data,warning,56,142,1,true,15,false,2,2240,23,true,how much does tiktok pay indonesia,true,46,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (2)
/data/earnings/tiktok-pay-mexico-earnings/,content/data/earnings/tiktok-pay-mexico-earnings.mdx,mdx,data,warning,59,136,1,true,15,false,2,2057,23,true,how much does tiktok pay mexico,true,50,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (2)
/data/earnings/tiktok-pay-nigeria-earnings/,content/data/earnings/tiktok-pay-nigeria-earnings.mdx,mdx,data,warning,60,138,1,true,15,false,2,2071,23,true,how much does tiktok pay nigeria,true,41,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (2)
/data/earnings/tiktok-pay-philippines-earnings/,content/data/earnings/tiktok-pay-philippines-earnings.mdx,mdx,data,warning,58,146,1,true,15,false,2,2078,23,true,how much does tiktok pay philippines,true,46,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (2)
/data/earnings/tiktok-pay-uk-earnings/,content/data/earnings/tiktok-pay-uk-earnings.mdx,mdx,data,warning,59,132,1,true,15,false,2,2548,24,true,how much does tiktok pay uk,true,42,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (2)
/data/earnings/tiktok-pay-us-earnings/,content/data/earnings/tiktok-pay-us-earnings.mdx,mdx,data,warning,59,138,1,true,15,false,2,2626,25,true,how much does tiktok pay us,true,48,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (2)
/data/earnings/tiktok-shop-gmv-growth/,content/data/earnings/tiktok-shop-gmv-growth.mdx,mdx,data,warning,43,151,1,true,9,false,2,1762,16,true,tiktok shop gmv,true,21,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (2)
/data/earnings/tiktok-vs-youtube-rpm-by-niche/,content/data/earnings/tiktok-vs-youtube-rpm-by-niche.mdx,mdx,data,warning,41,151,1,true,8,false,2,1680,17,true,tiktok vs youtube rpm,true,21,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (2)
/data/earnings/top-tiktok-creators-income/,content/data/earnings/top-tiktok-creators-income.mdx,mdx,data,warning,57,150,1,true,10,false,2,2259,20,true,top tiktok creators income,true,29,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (2)
/data/engagement/avg-engagement-rate-follower-count-2026/,content/data/engagement/avg-engagement-rate-follower-count-2026.mdx,mdx,data,warning,53,150,1,true,12,false,2,1861,18,true,average tiktok engagement rate,true,28,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (2)
/data/engagement/completion-rate-by-video-length/,content/data/engagement/completion-rate-by-video-length.mdx,mdx,data,warning,56,146,1,true,12,false,2,1632,16,true,tiktok completion rate,true,24,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (2)
/data/engagement/,src/app/data/engagement/[...slug]/page.tsx,app-page,data,warning,51,137,1,false,9,false,0,398,19,true,creator calculator,false,12,0,false,false,,true,true,0,5,,Title does not front-load primary keyword | Meta description does not include primary keyword | Word count below 500 | No schema markup detected | Primary keyword missing in first 150 words
/data/engagement/micro-vs-macro-engagement-rate/,content/data/engagement/micro-vs-macro-engagement-rate.mdx,mdx,data,warning,52,136,1,true,10,false,3,1769,18,true,micro vs macro influencer engagement,true,26,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (3)
/data/engagement/posting-frequency-engagement-correlation/,content/data/engagement/posting-frequency-engagement-correlation.mdx,mdx,data,warning,50,131,1,true,10,false,2,1724,16,true,tiktok posting frequency engagement,true,21,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (2)
/data/engagement/tiktok-likes-to-views-ratio/,content/data/engagement/tiktok-likes-to-views-ratio.mdx,mdx,data,warning,59,151,1,true,11,false,2,1939,18,true,tiktok likes to views ratio,true,25,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (2)
/data/engagement/tiktok-save-rate-benchmarks/,content/data/engagement/tiktok-save-rate-benchmarks.mdx,mdx,data,warning,60,143,1,true,11,false,2,1693,18,true,tiktok save rate,true,24,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (2)
/data/engagement/tiktok-share-rate-benchmarks/,content/data/engagement/tiktok-share-rate-benchmarks.mdx,mdx,data,warning,44,154,1,true,10,false,2,1750,16,true,tiktok share rate,true,19,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (2)
/data/engagement-rates-by-niche/,content/data/engagement-rates-by-niche.mdx,mdx,data,warning,57,150,1,true,21,false,0,930,22,true,tiktok engagement rate by niche,false,26,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Primary keyword missing in first 150 words
/data/,src/app/data/[articleSlug]/page.tsx,app-page,hub-listing,warning,47,131,1,true,56,true,1,1947,21,true,tiktok creator data,true,23,0,true,true,BreadcrumbList|Dataset|ListItem|Organization,true,true,0,3,,Meta description does not include primary keyword | Heading hierarchy levels are skipped | Potentially unrelated H2 headings (1)
/data/platform-comparisons/creator-monetization-platforms-2026/,content/data/platform-comparisons/creator-monetization-platforms-2026.mdx,mdx,data,warning,57,142,1,true,14,false,4,2328,19,true,best platform for creators 2026,false,35,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,3,,Title does not front-load primary keyword | Potentially unrelated H2 headings (4) | Primary keyword missing in first 150 words
/data/platform-comparisons/,src/app/data/platform-comparisons/[...slug]/page.tsx,app-page,data,warning,55,147,1,false,7,false,0,335,18,true,creator calculator,false,9,0,false,false,,true,true,0,5,,Title does not front-load primary keyword | Meta description does not include primary keyword | Word count below 500 | No schema markup detected | Primary keyword missing in first 150 words
/data/platform-comparisons/tiktok-vs-instagram-brand-deal-rates/,content/data/platform-comparisons/tiktok-vs-instagram-brand-deal-rates.mdx,mdx,data,warning,50,138,1,true,11,false,3,1956,21,true,tiktok vs instagram brand deals,true,26,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (3)
/data/platform-comparisons/tiktok-vs-instagram-reels-2026/,content/data/platform-comparisons/tiktok-vs-instagram-reels-2026.mdx,mdx,data,warning,60,131,1,true,9,false,3,1533,19,true,tiktok vs instagram reels,true,20,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (3)
/data/platform-comparisons/tiktok-vs-youtube-shorts-2026/,content/data/platform-comparisons/tiktok-vs-youtube-shorts-2026.mdx,mdx,data,warning,51,142,1,true,11,false,3,1544,18,true,tiktok vs youtube shorts,true,24,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (3)
/data/platform-comparisons/tiktok-vs-youtube-vs-twitch-live/,content/data/platform-comparisons/tiktok-vs-youtube-vs-twitch-live.mdx,mdx,data,warning,59,137,1,true,18,false,4,2196,22,true,tiktok live vs twitch vs youtube,true,34,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (4)
/data/reference/,src/app/data/reference/[...slug]/page.tsx,app-page,data,warning,50,136,1,true,5,false,0,319,20,true,creator calculator,false,6,0,false,false,,true,true,0,5,,Title does not front-load primary keyword | Meta description does not include primary keyword | Word count below 500 | No schema markup detected | Primary keyword missing in first 150 words
/data/reference/tiktok-business-vs-creator-account/,content/data/reference/tiktok-business-vs-creator-account.mdx,mdx,data,warning,58,138,1,true,12,false,1,1586,19,true,tiktok business vs creator account,true,23,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (1)
/data/reference/tiktok-video-length-limits/,content/data/reference/tiktok-video-length-limits.mdx,mdx,data,warning,51,150,1,true,10,false,1,1501,16,true,tiktok video length,true,25,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (1)
/data/rpm-rates-by-niche/,content/data/rpm-rates-by-niche.mdx,mdx,data,warning,46,154,1,true,19,true,0,741,23,true,tiktok rpm rates,true,23,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Heading hierarchy levels are skipped
/editorial-policy/,src/app/editorial-policy/page.tsx,app-page,trust-page,warning,54,152,1,true,15,false,4,768,5,false,creator calculator,false,6,0,false,true,Organization|WebPage,false,false,0,4,,Title does not front-load primary keyword | Meta description does not include primary keyword | No breadcrumbs detected | Potentially unrelated H2 headings (4)
/faq/,src/app/faq/page.tsx,app-page,other,warning,53,140,1,false,16,false,10,979,46,true,creator calculator,false,4,0,true,true,Answer|FAQPage|Question,false,false,0,5,,Title does not front-load primary keyword | Meta description does not include primary keyword | No breadcrumbs detected | Potentially unrelated H2 headings (10) | Primary keyword missing in first 150 words
/glossary/,src/app/glossary/page.tsx,app-page,other,warning,53,145,1,true,44,false,28,1992,33,true,creator calculator,false,45,0,false,true,DefinedTerm|DefinedTermSet,false,true,0,5,,Title does not front-load primary keyword | Meta description does not include primary keyword | No breadcrumbs detected | Potentially unrelated H2 headings (28) | Primary keyword missing in first 150 words
/guides/analytics-metrics-master-guide/,content/guides/analytics-metrics-master-guide.mdx,mdx,guide,warning,58,147,1,true,27,true,2,1116,25,true,tiktok analytics,true,38,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,2,,Heading hierarchy levels are skipped | Potentially unrelated H2 headings (2)
/guides/beauty-creators-earnings/,content/guides/beauty-creators-earnings.mdx,mdx,guide,warning,52,150,1,true,7,false,1,366,25,true,beauty creator earnings,false,11,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,4,,Title does not front-load primary keyword | Word count below 500 | Potentially unrelated H2 headings (1) | Primary keyword missing in first 150 words
/guides/best-shop-niches/,src/app/guides/best-shop-niches/page.tsx,app-page,guide,warning,50,153,1,true,50,false,3,1346,9,true,best tiktok shop niches,true,5,0,true,true,Article|ImageObject|Organization,false,false,0,3,,Meta description does not include primary keyword | No breadcrumbs detected | Potentially unrelated H2 headings (3)
/guides/best-times-go-live/,content/guides/best-times-go-live.mdx,mdx,guide,warning,58,153,1,true,21,false,3,779,19,true,best time tiktok live,false,27,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,2,,Potentially unrelated H2 headings (3) | Primary keyword missing in first 150 words
/guides/brand-deals/,content/guides/brand-deals.mdx,mdx,guide,warning,51,144,1,true,39,false,1,2075,26,true,tiktok brand deals,true,49,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (1)
/guides/business/brand-deal-contract-negotiate/,content/guides/business/brand-deal-contract-negotiate.mdx,mdx,guide,warning,50,148,1,true,24,false,5,2219,20,true,brand deal contract,true,35,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (5)
/guides/business/ftc-disclosure-tiktok/,content/guides/business/ftc-disclosure-tiktok.mdx,mdx,guide,warning,55,148,1,true,10,false,1,1972,15,true,tiktok ftc disclosure,true,19,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,false,0,1,,Potentially unrelated H2 headings (1)
/guides/business/,src/app/guides/business/[...slug]/page.tsx,app-page,guide,warning,53,145,1,true,13,false,0,382,18,true,creator calculator,false,14,0,false,false,,true,false,0,5,,Title does not front-load primary keyword | Meta description does not include primary keyword | Word count below 500 | No schema markup detected | Primary keyword missing in first 150 words
/guides/business/international-creator-tax-implications/,content/guides/business/international-creator-tax-implications.mdx,mdx,guide,warning,48,141,1,true,24,false,1,2188,17,true,international tiktok creator taxes,true,33,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (1)
/guides/business/llc-for-tiktok-creators/,content/guides/business/llc-for-tiktok-creators.mdx,mdx,guide,warning,56,150,1,true,18,false,4,1752,20,true,llc for tiktok,true,27,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,2,,Title does not front-load primary keyword | Potentially unrelated H2 headings (4)
/guides/business/tiktok-community-guidelines-strikes/,content/guides/business/tiktok-community-guidelines-strikes.mdx,mdx,guide,warning,55,149,1,true,12,false,3,1819,17,true,tiktok community guidelines,true,25,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,false,0,1,,Potentially unrelated H2 headings (3)
/guides/business/tiktok-copyright-fair-use/,content/guides/business/tiktok-copyright-fair-use.mdx,mdx,guide,warning,51,151,1,true,14,false,3,1965,15,true,tiktok copyright,true,23,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,false,0,1,,Potentially unrelated H2 headings (3)
/guides/business/tiktok-creator-burnout-guide/,content/guides/business/tiktok-creator-burnout-guide.mdx,mdx,guide,warning,54,143,1,true,34,false,4,2323,17,true,tiktok creator burnout,true,46,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (4)
/guides/business/tiktok-creator-insurance/,content/guides/business/tiktok-creator-insurance.mdx,mdx,guide,good,41,151,1,true,15,false,0,1310,16,true,creator insurance,true,28,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,false,0,0,,
